Unix time,BSSID,Signal strength(-dBm),SSID,Longitude,Latitude,GPS Accuracy,AP Capabilities, Channel, Frequency
1.54929E+12,00:81:c4:1e:1e:1b,-84,umd-guest,-76.94979556,38.99175997,3,[ESS],,-5300
1.54929E+12,00:81:c4:1e:1e:1c,-84,umd-util2,-76.94979556,38.99175997,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1.54929E+12,00:81:c4:1e:1e:1d,-84,umd-secure,-76.94979556,38.99175997,3,[WPA2-EAP-CCMP][ESS],,-5300
1.54929E+12,00:81:c4:1e:23:9d,-86,umd-secure,-76.94772419,38.99206166,9,[WPA2-EAP-CCMP][ESS],,-5200
1.54929E+12,00:81:c4:1e:23:9e,-86,eduroam,-76.94772419,38.99206166,9,[WPA2-EAP-CCMP][ESS],,-5200
1.54929E+12,00:81:c4:1e:23:9f,-86,umd,-76.94772419,38.99206166,9,[ESS],,-5200
1.54929E+12,00:81:c4:1e:2e:a1,-78,eduroam,-76.94929756,38.99187966,5,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:81:c4:1e:2e:a3,-80,umd-util2,-76.94933477,38.99185405,7,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1.54929E+12,00:81:c4:1e:2e:a4,-75,umd-guest,-76.9492462,38.99195526,4,[ESS],,112462
1.54929E+12,00:81:c4:1e:2e:bb,-85,umd-guest,-76.94535212,38.98744232,3,[ESS],,-5280
1.54929E+12,00:81:c4:1e:2e:bd,-85,umd-secure,-76.94522434,38.98753175,3,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:81:c4:1e:2e:be,-85,eduroam,-76.94525052,38.98751976,3,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:81:c4:1e:2e:bf,-86,umd,-76.9454593,38.98742123,3,[ESS],,-5280
1.54929E+12,00:81:c4:1e:2f:5b,-87,umd-guest,-76.94213686,38.99064605,6,[ESS],,-5260
1.54929E+12,00:81:c4:1e:2f:5c,-88,umd-util2,-76.94203932,38.99063524,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1.54929E+12,00:81:c4:1e:2f:5d,-89,umd-secure,-76.94203932,38.99063524,5,[WPA2-EAP-CCMP][ESS],,-5260
1.54929E+12,00:81:c4:1e:2f:5e,-88,eduroam,-76.94213686,38.99064605,6,[WPA2-EAP-CCMP][ESS],,-5260
1.54929E+12,00:81:c4:1e:2f:c4,-86,umd-guest,-76.94300825,38.99062339,8,[ESS],,112462
1.54929E+12,00:81:c4:1e:31:b3,-84,umd-util2,-76.9446605,38.98848937,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1.54929E+12,00:81:c4:1e:31:b4,-83,umd-guest,-76.94467331,38.98849255,4,[ESS],,62437
1.54929E+12,00:81:c4:1e:41:10,-81,umd,-76.94455037,38.98555566,3,[ESS],,12412
1.54929E+12,00:81:c4:1e:41:11,-78,eduroam,-76.9442298,38.98614625,3,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:81:c4:1e:41:14,-84,umd-guest,-76.94456989,38.98576314,3,[ESS],,12412
1.54929E+12,00:81:c4:1e:41:1b,-87,umd-guest,-76.943958,38.98583054,3,[ESS],,-5180
1.54929E+12,00:81:c4:1e:41:1c,-87,umd-util2,-76.943958,38.98583054,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1.54929E+12,00:81:c4:1e:41:1d,-88,umd-secure,-76.943958,38.98583054,3,[WPA2-EAP-CCMP][ESS],,-5180
1.54929E+12,00:81:c4:1e:41:1e,-89,eduroam,-76.943958,38.98583054,3,[WPA2-EAP-CCMP][ESS],,-5180
1.54929E+12,00:81:c4:1e:4a:a0,-91,umd,-76.93742433,38.99051886,4,[ESS],,62437
1.54929E+12,00:81:c4:1e:51:2c,-87,umd-util2,-76.94455847,38.98565035,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5240
1.54929E+12,00:81:c4:1e:51:2d,-89,umd-secure,-76.94455847,38.98565035,3,[WPA2-EAP-CCMP][ESS],,-5240
1.54929E+12,00:81:c4:1e:51:2e,-88,eduroam,-76.94455847,38.98565035,3,[WPA2-EAP-CCMP][ESS],,-5240
1.54929E+12,00:81:c4:1e:51:2f,-89,umd,-76.94455847,38.98565035,3,[ESS],,-5240
1.54929E+12,00:81:c4:1e:59:cb,-86,umd-guest,-76.94979556,38.99175997,3,[ESS],,-5280
1.54929E+12,00:81:c4:1e:59:cc,-86,umd-util2,-76.9497641,38.99177931,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1.54929E+12,00:81:c4:1e:59:cd,-86,umd-secure,-76.94981993,38.99173735,3,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:81:c4:1e:59:ce,-86,eduroam,-76.94979556,38.99175997,3,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:81:c4:1e:5c:7f,-88,umd,-76.94487633,38.98756625,4,[ESS],,-5220
1.54929E+12,00:81:c4:40:fd:f0,-73,umd,-76.9481426,38.98905923,7,[ESS],,112462
1.54929E+12,00:81:c4:40:fd:f1,-73,eduroam,-76.9481426,38.98905923,7,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:81:c4:40:fd:f2,-73,umd-secure,-76.9481426,38.98905923,7,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:81:c4:40:fd:f3,-72,umd-util2,-76.94801409,38.98910486,8,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1.54929E+12,00:81:c4:40:fd:f4,-85,umd-guest,-76.94872954,38.98909527,5,[ESS],,112462
1.54929E+12,00:81:c4:40:ff:80,-74,umd,-76.94872954,38.98909527,5,[ESS],,12412
1.54929E+12,00:81:c4:40:ff:81,-74,eduroam,-76.94872954,38.98909527,5,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:81:c4:40:ff:82,-74,umd-secure,-76.94869079,38.98909037,5,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:81:c4:40:ff:83,-75,umd-util2,-76.94872954,38.98909527,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1.54929E+12,00:81:c4:40:ff:84,-75,umd-guest,-76.94872954,38.98909527,5,[ESS],,12412
1.54929E+12,00:81:c4:41:01:a0,-84,umd,-76.94843388,38.99232329,6,[ESS],,112462
1.54929E+12,00:81:c4:44:80:0c,-89,umd-util2,-76.94850188,38.99231858,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1.54929E+12,00:81:c4:44:87:90,-84,umd,-76.94419825,38.99062341,6,[ESS],,112462
1.54929E+12,00:81:c4:44:9a:50,-90,umd,-76.93675507,38.99056035,17,[ESS],,62437
1.54929E+12,00:81:c4:44:9a:51,-90,eduroam,-76.93675507,38.99056035,17,[WPA2-EAP-CCMP][ESS],,62437
1.54929E+12,00:81:c4:44:9a:53,-85,umd-util2,-76.93660786,38.9909511,8,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1.54929E+12,00:81:c4:44:9a:54,-84,umd-guest,-76.93660786,38.9909511,8,[ESS],,62437
1.54929E+12,00:81:c4:a5:02:bb,-88,umd-guest,-76.9456595,38.98535535,3,[ESS],,-5805
1.54929E+12,00:81:c4:a5:02:bd,-89,umd-secure,-76.94514401,38.98533686,3,[WPA2-EAP-CCMP][ESS],,-5805
1.54929E+12,00:81:c4:a5:02:be,-88,eduroam,-76.94537838,38.98533748,3,[WPA2-EAP-CCMP][ESS],,-5805
1.54929E+12,00:81:c4:a5:02:bf,-88,umd,-76.94537838,38.98533748,3,[ESS],,-5805
1.54929E+12,00:a3:8e:ad:57:a1,-75,eduroam,-76.94141035,38.99036989,5,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:a3:8e:ad:57:a2,-75,umd-secure,-76.94141035,38.99036989,5,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:a3:8e:ad:57:a4,-75,umd-guest,-76.94141035,38.99036989,5,[ESS],,12412
1.54929E+12,00:a3:8e:ad:57:ab,-85,umd-guest,-76.94199012,38.99061593,8,[ESS],,-5300
1.54929E+12,00:a3:8e:ad:57:ac,-84,umd-util2,-76.94203932,38.99063524,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5300
1.54929E+12,00:a3:8e:ad:57:ad,-84,umd-secure,-76.94199012,38.99061593,8,[WPA2-EAP-CCMP][ESS],,-5300
1.54929E+12,00:a3:8e:ad:57:ae,-83,eduroam,-76.94203932,38.99063524,5,[WPA2-EAP-CCMP][ESS],,-5300
1.54929E+12,00:a3:8e:ad:57:af,-83,umd,-76.94199012,38.99061593,8,[ESS],,-5300
1.54929E+12,00:a6:ca:36:7b:ad,-87,UMD-Staff,-76.94938682,38.99017416,5,[WPA2-PSK-CCMP][ESS],,-5180
1.54929E+12,00:a6:ca:36:7b:af,-88,FanXP,-76.94932665,38.99003906,4,[ESS],,-5180
1.54929E+12,00:a6:ca:3b:b4:43,-89,UMD-Staff,-76.94933048,38.99008362,4,[WPA2-PSK-CCMP][ESS],,112462
1.54929E+12,00:a6:ca:3b:b4:4c,-84,UMD-Staff,-76.94938682,38.99017416,5,[WPA2-PSK-CCMP][ESS],,-5320
1.54929E+12,00:a6:ca:3b:b4:4d,-85,ICAPress,-76.94944506,38.99018539,5,[WPA2-PSK-CCMP][ESS],,-5320
1.54929E+12,00:a6:ca:48:73:cd,-90,ICAPress,-76.94554769,38.99068739,4,[WPA2-PSK-CCMP][ESS],,-5240
1.54929E+12,00:a6:ca:48:8f:21,-83,FanXP,-76.94749304,38.98912572,9,[ESS],,112462
1.54929E+12,00:a6:ca:48:8f:23,-83,UMD-Staff,-76.94749304,38.98912572,9,[WPA2-PSK-CCMP][ESS],,112462
1.54929E+12,00:a6:ca:48:8f:2c,-88,UMD-Staff,-76.94749304,38.98912572,9,[WPA2-PSK-CCMP][ESS],,-5180
1.54929E+12,00:a6:ca:48:8f:2d,-89,ICAPress,-76.94749304,38.98912572,9,[WPA2-PSK-CCMP][ESS],,-5180
1.54929E+12,00:a6:ca:48:8f:2e,-89,FanXP,-76.94760329,38.98911188,9,[ESS],,-5180
1.54929E+12,00:a6:ca:4e:cd:ac,-83,UMD-Staff,-76.94758998,38.98911101,7,[WPA2-PSK-CCMP][ESS],,-5280
1.54929E+12,00:a6:ca:56:ef:ea,-89,ICAPress,-76.94656876,38.98907451,4,[WPA2-PSK-CCMP][ESS],,-5320
1.54929E+12,00:a6:ca:56:ef:ec,-88,UMD-Staff,-76.94667194,38.98907553,5,[WPA2-PSK-CCMP][ESS],,-5320
1.54929E+12,00:a6:ca:5a:5c:8a,-87,ICAPress,-76.94633018,38.98901237,3,[WPA2-PSK-CCMP][ESS],,-5785
1.54929E+12,00:a6:ca:5b:24:4d,-83,ICAPress,-76.94770645,38.98910002,8,[WPA2-PSK-CCMP][ESS],,-5240
1.54929E+12,00:a6:ca:5b:24:4e,-85,FanXP,-76.94770645,38.98910002,8,[ESS],,-5240
1.54929E+12,00:a6:ca:5e:22:fc,-90,UMD-Staff,-76.94631926,38.98900185,4,[WPA2-PSK-CCMP][ESS],,-5240
1.54929E+12,00:a6:ca:5e:25:80,-86,FanXP,-76.94530669,38.99066769,4,[ESS],,112462
1.54929E+12,00:a6:ca:5e:25:83,-77,UMD-Staff,-76.94634253,38.98901956,3,[WPA2-PSK-CCMP][ESS],,112462
1.54929E+12,00:a6:ca:5e:25:85,-73,ICAPress,-76.94667194,38.98907553,5,[WPA2-PSK-CCMP][ESS],,112462
1.54929E+12,00:a6:ca:5e:25:8a,-88,ICAPress,-76.94671764,38.98907964,4,[WPA2-PSK-CCMP][ESS],,-5180
1.54929E+12,00:a6:ca:5e:25:8c,-88,UMD-Staff,-76.94671764,38.98907964,4,[WPA2-PSK-CCMP][ESS],,-5180
1.54929E+12,00:a6:ca:5e:25:8f,-88,FanXP,-76.94638266,38.98902703,4,[ESS],,-5180
1.54929E+12,00:a6:ca:5e:26:03,-88,UMD-Staff,-76.94631926,38.98900185,4,[WPA2-PSK-CCMP][ESS],,12412
1.54929E+12,00:bb:c1:d1:cc:91,-87,D1CC91-MX490series,-76.94497572,38.98536,3,[WPA2-PSK-CCMP][ESS],,32422
1.54929E+12,00:ea:bd:cb:c6:84,-89,umd-guest,-76.93700312,38.98888881,5,[ESS],,112462
1.54929E+12,00:f6:63:0d:03:2b,-87,umd-guest,-76.9497641,38.99177931,3,[ESS],,-5745
1.54929E+12,00:f6:63:1a:93:be,-61,eduroam,-76.942333,38.99056541,4,[WPA2-EAP-CCMP][ESS],,-5260
1.54929E+12,00:f6:63:34:26:3b,-76,umd-guest,-76.93685438,38.99075221,9,[ESS],,-5240
1.54929E+12,00:f6:63:34:26:3c,-76,umd-util2,-76.93685438,38.99075221,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5240
1.54929E+12,00:f6:63:34:26:3d,-76,umd-secure,-76.93685438,38.99075221,9,[WPA2-EAP-CCMP][ESS],,-5240
1.54929E+12,00:f6:63:34:26:3e,-85,eduroam,-76.93675507,38.99056035,17,[WPA2-EAP-CCMP][ESS],,-5240
1.54929E+12,00:f6:63:34:26:3f,-76,umd,-76.93685438,38.99075221,9,[ESS],,-5240
1.54929E+12,00:f6:63:41:3d:cb,-76,umd-guest,-76.94734033,38.99183704,4,[ESS],,-5280
1.54929E+12,00:f6:63:41:3d:cc,-76,umd-util2,-76.94734033,38.99183704,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:6f:dc:9b,-85,umd-guest,-76.93659212,38.99070517,11,[ESS],,-5280
1.54929E+12,00:f6:63:6f:dc:9e,-89,eduroam,-76.93661728,38.99063238,7,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:6f:dc:d1,-85,eduroam,-76.9437242,38.98553472,3,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:f6:63:6f:e1:51,-86,eduroam,-76.9444929,38.98755643,4,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:f6:63:6f:e1:5b,-86,umd-guest,-76.94430946,38.9875606,4,[ESS],,-5320
1.54929E+12,00:f6:63:6f:e1:5c,-87,umd-util2,-76.94430946,38.9875606,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:6f:e1:5d,-86,umd-secure,-76.94430946,38.9875606,4,[WPA2-EAP-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:6f:e1:5e,-89,eduroam,-76.94430946,38.9875606,4,[WPA2-EAP-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:6f:e3:40,-70,umd,-76.9437242,38.98553472,3,[ESS],,12412
1.54929E+12,00:f6:63:6f:e3:41,-77,eduroam,-76.94376755,38.98560172,3,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:f6:63:6f:e3:42,-72,umd-secure,-76.9437242,38.98553472,3,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:f6:63:6f:e3:43,-75,umd-util2,-76.94376755,38.98560172,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1.54929E+12,00:f6:63:6f:e3:44,-73,umd-guest,-76.9437242,38.98553472,3,[ESS],,12412
1.54929E+12,00:f6:63:6f:e3:4b,-88,umd-guest,-76.9435752,38.98544419,3,[ESS],,-5200
1.54929E+12,00:f6:63:6f:e3:4c,-81,umd-util2,-76.9437242,38.98553472,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5200
1.54929E+12,00:f6:63:6f:e3:4d,-81,umd-secure,-76.9437242,38.98553472,3,[WPA2-EAP-CCMP][ESS],,-5200
1.54929E+12,00:f6:63:6f:e3:4e,-81,eduroam,-76.9437242,38.98553472,3,[WPA2-EAP-CCMP][ESS],,-5200
1.54929E+12,00:f6:63:6f:e3:4f,-80,umd,-76.9437242,38.98553472,3,[ESS],,-5200
1.54929E+12,00:f6:63:6f:e3:60,-86,umd,-76.94257748,38.9854555,3,[ESS],,112462
1.54929E+12,00:f6:63:6f:e3:61,-74,eduroam,-76.94296324,38.98544277,3,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:f6:63:6f:e3:62,-74,umd-secure,-76.94296324,38.98544277,3,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:f6:63:6f:e3:63,-77,umd-util2,-76.94285724,38.98544078,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1.54929E+12,00:f6:63:6f:e3:6b,-82,umd-guest,-76.94285724,38.98544078,3,[ESS],,-5260
1.54929E+12,00:f6:63:6f:e3:6c,-82,umd-util2,-76.94285724,38.98544078,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5260
1.54929E+12,00:f6:63:6f:e3:6d,-81,umd-secure,-76.94285724,38.98544078,3,[WPA2-EAP-CCMP][ESS],,-5260
1.54929E+12,00:f6:63:6f:e3:6e,-82,eduroam,-76.94285724,38.98544078,3,[WPA2-EAP-CCMP][ESS],,-5260
1.54929E+12,00:f6:63:6f:e3:6f,-82,umd,-76.94285724,38.98544078,3,[ESS],,-5260
1.54929E+12,00:f6:63:6f:e3:ab,-87,umd-guest,-76.94376755,38.98560172,3,[ESS],,-5320
1.54929E+12,00:f6:63:6f:e3:ac,-85,umd-util2,-76.94376755,38.98560172,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:6f:e3:ad,-84,umd-secure,-76.94376755,38.98560172,3,[WPA2-EAP-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:6f:e3:ae,-85,eduroam,-76.94376755,38.98560172,3,[WPA2-EAP-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:6f:e3:af,-85,umd,-76.94376755,38.98560172,3,[ESS],,-5320
1.54929E+12,00:f6:63:6f:f3:82,-73,umd-secure,-76.94792168,38.99225231,6,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:f6:63:6f:f3:8b,-89,umd-guest,-76.94829435,38.99229588,4,[ESS],,-5180
1.54929E+12,00:f6:63:6f:f3:8c,-89,umd-util2,-76.94829435,38.99229588,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1.54929E+12,00:f6:63:6f:f3:8e,-88,eduroam,-76.94829435,38.99229588,4,[WPA2-EAP-CCMP][ESS],,-5180
1.54929E+12,00:f6:63:6f:f3:8f,-89,umd,-76.94826429,38.99230137,4,[ESS],,-5180
1.54929E+12,00:f6:63:6f:fa:50,-71,umd,-76.94367201,38.98843072,6,[ESS],,12412
1.54929E+12,00:f6:63:6f:fb:40,-79,umd,-76.93658305,38.99078874,11,[ESS],,112462
1.54929E+12,00:f6:63:6f:fb:41,-85,eduroam,-76.93675507,38.99056035,17,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:f6:63:6f:fb:42,-87,umd-secure,-76.93659212,38.99070517,11,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:f6:63:6f:fb:44,-82,umd-guest,-76.9368126,38.99072253,8,[ESS],,112462
1.54929E+12,00:f6:63:6f:fb:4b,-82,umd-guest,-76.93660786,38.9909511,8,[ESS],,-5280
1.54929E+12,00:f6:63:6f:fb:4d,-82,umd-secure,-76.93660786,38.9909511,8,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:6f:fb:4e,-82,eduroam,-76.93660786,38.9909511,8,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:70:0b:ec,-78,umd-util2,-76.94312356,38.99057996,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
1.54929E+12,00:f6:63:70:0c:90,-83,umd,-76.94600105,38.98544239,3,[ESS],,12412
1.54929E+12,00:f6:63:70:0c:91,-76,eduroam,-76.94514401,38.98533686,3,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:f6:63:70:0c:93,-82,umd-util2,-76.94600105,38.98544239,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,12412
1.54929E+12,00:f6:63:70:0c:94,-82,umd-guest,-76.94600105,38.98544239,3,[ESS],,12412
1.54929E+12,00:f6:63:70:0c:fc,-78,umd-util2,-76.94241643,38.99057577,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:70:0c:fd,-79,umd-secure,-76.94241643,38.99057577,5,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:70:0c:fe,-79,eduroam,-76.94231382,38.99063248,6,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:70:0e:eb,-89,umd-guest,-76.93659165,38.99084274,11,[ESS],,-5280
1.54929E+12,00:f6:63:70:10:a0,-79,umd,-76.94437381,38.98635056,3,[ESS],,12412
1.54929E+12,00:f6:63:70:10:a1,-79,eduroam,-76.94437381,38.98635056,3,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:f6:63:70:10:a2,-79,umd-secure,-76.94437381,38.98635056,3,[WPA2-EAP-CCMP][ESS],,12412
1.54929E+12,00:f6:63:70:10:a4,-84,umd-guest,-76.9442298,38.98614625,3,[ESS],,12412
1.54929E+12,00:f6:63:70:10:ab,-86,umd-guest,-76.9435752,38.98544419,3,[ESS],,-5180
1.54929E+12,00:f6:63:70:10:ac,-87,umd-util2,-76.94455037,38.98555566,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1.54929E+12,00:f6:63:70:10:ad,-87,umd-secure,-76.94455037,38.98555566,3,[WPA2-EAP-CCMP][ESS],,-5180
1.54929E+12,00:f6:63:70:10:ae,-86,eduroam,-76.94455037,38.98555566,3,[WPA2-EAP-CCMP][ESS],,-5180
1.54929E+12,00:f6:63:70:10:af,-87,umd,-76.94455037,38.98555566,3,[ESS],,-5180
1.54929E+12,00:f6:63:70:11:b0,-88,umd,-76.943958,38.98583054,3,[ESS],,112462
1.54929E+12,00:f6:63:70:11:bb,-74,umd-guest,-76.94385913,38.98572111,3,[ESS],,-5785
1.54929E+12,00:f6:63:70:11:bc,-75,umd-util2,-76.94385913,38.98572111,3,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5785
1.54929E+12,00:f6:63:70:11:bd,-75,umd-secure,-76.94385913,38.98572111,3,[WPA2-EAP-CCMP][ESS],,-5785
1.54929E+12,00:f6:63:70:11:be,-75,eduroam,-76.94385913,38.98572111,3,[WPA2-EAP-CCMP][ESS],,-5785
1.54929E+12,00:f6:63:70:11:ec,-73,umd-util2,-76.94249955,38.99058811,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5180
1.54929E+12,00:f6:63:70:11:ed,-73,umd-secure,-76.94249955,38.99058811,5,[WPA2-EAP-CCMP][ESS],,-5180
1.54929E+12,00:f6:63:70:11:ee,-72,eduroam,-76.94249955,38.99058811,5,[WPA2-EAP-CCMP][ESS],,-5180
1.54929E+12,00:f6:63:70:11:ef,-72,umd,-76.94249955,38.99058811,5,[ESS],,-5180
1.54929E+12,00:f6:63:70:77:b3,-77,umd-util2,-76.94300825,38.99062339,8,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1.54929E+12,00:f6:63:70:77:bb,-82,umd-guest,-76.94265593,38.99059285,6,[ESS],,-5280
1.54929E+12,00:f6:63:70:77:bc,-82,umd-util2,-76.94265593,38.99059285,6,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:70:77:bd,-81,umd-secure,-76.94265593,38.99059285,6,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:70:77:be,-81,eduroam,-76.94265593,38.99059285,6,[WPA2-EAP-CCMP][ESS],,-5280
1.54929E+12,00:f6:63:70:77:bf,-80,umd,-76.94265593,38.99059285,6,[ESS],,-5280
1.54929E+12,00:f6:63:70:7c:fb,-87,umd-guest,-76.94729283,38.99194923,6,[ESS],,-5220
1.54929E+12,00:f6:63:70:7c:fc,-89,umd-util2,-76.94732935,38.99185691,4,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5220
1.54929E+12,00:f6:63:70:7c:fd,-88,umd-secure,-76.94721023,38.99201433,6,[WPA2-EAP-CCMP][ESS],,-5220
1.54929E+12,00:f6:63:70:7e:44,-74,umd-guest,-76.94865311,38.98908764,5,[ESS],,12412
1.54929E+12,00:f6:63:70:7e:4b,-84,umd-guest,-76.94839278,38.989106,6,[ESS],,-5745
1.54929E+12,00:f6:63:70:7e:4c,-87,umd-util2,-76.94872954,38.98909527,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5745
1.54929E+12,00:f6:63:70:7e:4e,-88,eduroam,-76.94812533,38.98908925,4,[WPA2-EAP-CCMP][ESS],,-5745
1.54929E+12,00:f6:63:70:7e:4f,-89,umd,-76.94816549,38.98905932,7,[ESS],,-5745
1.54929E+12,00:f6:63:70:7e:d1,-78,eduroam,-76.94869079,38.98909037,5,[WPA2-EAP-CCMP][ESS],,62437
1.54929E+12,00:f6:63:70:7e:d2,-78,umd-secure,-76.94872954,38.98909527,5,[WPA2-EAP-CCMP][ESS],,62437
1.54929E+12,00:f6:63:70:7e:d3,-77,umd-util2,-76.94869079,38.98909037,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,62437
1.54929E+12,00:f6:63:70:7e:d4,-78,umd-guest,-76.94872954,38.98909527,5,[ESS],,62437
1.54929E+12,00:f6:63:70:7e:db,-87,umd-guest,-76.94869079,38.98909037,5,[ESS],,-5320
1.54929E+12,00:f6:63:70:7e:dc,-85,umd-util2,-76.94872954,38.98909527,5,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:70:7e:dd,-86,umd-secure,-76.94872954,38.98909527,5,[WPA2-EAP-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:70:7e:de,-86,eduroam,-76.94845372,38.98911364,6,[WPA2-EAP-CCMP][ESS],,-5320
1.54929E+12,00:f6:63:70:7e:df,-85,umd,-76.94845372,38.98911364,6,[ESS],,-5320
1.54929E+12,00:f6:63:70:8f:f0,-78,umd,-76.93660786,38.9909511,8,[ESS],,112462
1.54929E+12,00:f6:63:70:8f:f1,-79,eduroam,-76.93658008,38.99089261,9,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:f6:63:70:8f:f2,-79,umd-secure,-76.93658008,38.99089261,9,[WPA2-EAP-CCMP][ESS],,112462
1.54929E+12,00:f6:63:70:8f:f3,-79,umd-util2,-76.93658008,38.99089261,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,112462
1.54929E+12,00:f6:63:70:8f:f4,-64,umd-guest,-76.93685438,38.99075221,9,[ESS],,112462
1.54929E+12,00:f6:63:70:8f:fb,-71,umd-guest,-76.93685438,38.99075221,9,[ESS],,-5220
1.54929E+12,00:f6:63:70:8f:fc,-71,umd-util2,-76.93685438,38.99075221,9,[WPA2-PSK-CCMP][WPA-PSK-CCMP][ESS],,-5220
1.54929E+12,00:f6:63:70:8f:fd,-70,umd-secure,-76.93685438,38.99075221,9,[WPA2-EAP-CCMP][ESS],,-5220
1.54929E+12,00:f6:63:70:8f:fe,-71,eduroam,-76.93685438,38.99075221,9,[WPA2-EAP-CCMP][ESS],,-5220
1.54929E+12,00:f6:63:70:8f:ff,-76,umd,-76.93683136,38.99067323,16,[ESS],,-5220
1.54929E+12,00:f6:63:70:b8:70,-64,umd,-76.94878947,38.98908314,4,[ESS],,112462
